,regiao_geografica,regional_de_saude,municipio,tipo_da_instituicao,sigla_da_instituicao,nome_da_instituicao,cnpj_da_instituicao,cnpj_do_escritorio_regional_local,tipo_da_forma_de_abastecimento,codigo_forma_de_abastecimento,nome_da_forma_de_abastecimento,nome_da_eta_uta,data_de_registro,data_de_preenchimento_do_relatorio_semestral,data_da_coleta,data_da_analise,uf,ano,semestre,substancia,grupo,lq,ld,vmp,resultado,tipo_resultado,consistencia,pt_monitoramento,atendimento_ao_padrao,tipo_cor
1515,SUDESTE,SUPERINTENDÊNCIA REGIONAL DE SAÚDE SUL,DIVINO DE SAO LOURENCO,Empresa Estadual,CESAN,COMPANHIA ESPIRITO SANTENSE DE SANEAMENTO,28151363000147.0,28151363000147.0,SAA,S320180000001,ESTAÇÃO DE TRATAMENTO DE ÁGUA DE DIVINO DE SÃO LOURENÇO,CESAN,30/03/2020,30/03/2020,12/11/2019,25/11/2019,ES,2019,2,Trihalometanos Total,Subprodutos da desinfecção,"0,002",,0.1,"0,13",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
1516,SUDESTE,GVS VIII - MOGI DAS CRUZES,SALESOPOLIS,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517061995.0,SAA,S354500000001,ETA SALESÓPOLIS,ETA SALESÓPOLIS,06/08/2019,29/07/2019,03/06/2019,18/06/2019,SP,2019,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,008",,0.08,"0,1225",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
1517,SUDESTE,GVS IX - FRANCO DA ROCHA,MAIRIPORA,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517040645.0,SAA,S352850000003,POÇO IRARA BRANCA,POÇO IRARA BRANCA,18/09/2019,17/09/2019,25/02/2019,13/03/2019,SP,2019,1,Níquel,Substâncias Inorgânicas,"0,002",,0.07,"0,0715",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,1
1518,SUDESTE,DIVINOPOLIS,MARTINHO CAMPOS,Empresa Estadual,COPASA,COMPANHIA DE SANEAMENTO DE MINAS GERAIS,17281106000103.0,17281106000103.0,SAA,S314050000004,SAA BURITI GRANDE,ETA BURITI GRANDE,23/07/2019,12/07/2019,19/02/2019,08/03/2019,MG,2019,1,Níquel,Substâncias Inorgânicas,"0,01","0,001",0.07,"0,200",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,1
1519,NORDESTE,ESTANCIA,PEDRINHAS,Empresa Estadual,DESO,COMPANHIA DE SANEAMENTO DE SERGIPE,13018171000190.0,13018171000190.0,SAA,S280510000001,ETA PEDRINHAS,PEDRINHAS,05/06/2019,09/05/2019,25/02/2019,20/03/2019,SE,2019,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,0025",,0.08,"0,136",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
1520,SUL,08 RS - FRANCISCO BELTRAO,CAPANEMA,Empresa Estadual,SANEPAR,COMPANHIA DE SANEAMENTO DO PARANA,76484013000145.0,76484013000145.0,SAA,S410450000001,CAPANEMA UT0131,UT 0131,09/08/2021,06/08/2021,21/01/2019,30/01/2019,PR,2019,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,02288","0,00687",0.08,"0,1190",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
1521,SUL,10 RS - CASCAVEL,VERA CRUZ DO OESTE,Empresa Estadual,SANEPAR,COMPANHIA DE SANEAMENTO DO PARANA,76484013000145.0,76484013000145.0,SAA,S412855000001,VERA CRUZ DO OESTE UT2941,UT 2941,12/08/2021,10/08/2021,05/08/2019,20/08/2019,PR,2019,2,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,02288","0,00687",0.08,"0,1019",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
1522,SUL,11 RS - CAMPO MOURAO,CAMPINA DA LAGOA,Empresa Estadual,SANEPAR,COMPANHIA DE SANEAMENTO DO PARANA,76484013000145.0,76484013000145.0,SAA,S410390000001,CAMPINA DA LAGOA UT0641,UT 0641,12/08/2021,10/08/2021,25/11/2019,26/11/2019,PR,2019,2,Trihalometanos Total,Subprodutos da desinfecção,"0,00127","0,00038",0.1,"1,9",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
1523,NORTE,MEDIO NORTE ARAGUAIA,ARAGUAINA,Empresa Estadual,SANEATINS,COMPANHIA DE SANEAMENTO DO TOCANTINS,25089509000183.0,25089509000183.0,SAA,S170210000010,BRK ARAGUAINA SISTEMA INTEGRADO I,UTS 002,11/04/2019,11/04/2019,11/02/2019,15/02/2019,TO,2019,1,Atividade alfa total,Radioatividade,"0,1",,0.5,"1,53",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,1
1524,CENTRO-OESTE,REGIONAL CENTRO SUL,HIDROLANDIA,Empresa Estadual,SANEAGO,SANEAMENTO DE GOIAS SA,1616929000102.0,1616929000102.0,SAA,S520970000005,MORADA DO SOL,MORADA DO SOL,30/01/2020,10/01/2020,19/11/2019,25/11/2019,GO,2019,2,Bário,Substâncias Inorgânicas,"0,006027","0,002009",0.7,"02,021428",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
1525,CENTRO-OESTE,REGIONAL ENTORNO NORTE,FORMOSA,Empresa Estadual,SANEAGO,SANEAMENTO DE GOIAS SA,1616929000102.0,1616929000102.0,SAA,S520800000001,FORMOSA,ETA FORMOSA,18/02/2020,10/01/2020,02/10/2019,04/10/2019,GO,2019,2,Trihalometanos Total,Subprodutos da desinfecção,"0,0004","0,0001",0.1,"23,548",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
1526,SUL,18ª REGIONAL DE SAÚDE- GRANDE FLORIANÓPOLIS,FLORIANOPOLIS,Empresa Estadual,CASAN,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO,82508433000117.0,82508433000460.0,SAA,S420540000005,REPRESA ITACORUBI QUILOMBO,REPRESA ITACORUBI QUILOMBO,31/10/2019,19/08/2019,05/02/2019,14/02/2019,SC,2019,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,073",,0.08,"0,121",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
1527,SUL,18ª REGIONAL DE SAÚDE- GRANDE FLORIANÓPOLIS,FLORIANOPOLIS,Empresa Estadual,CASAN,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO,82508433000117.0,82508433000460.0,SAA,S420540000009,SISTEMA RIO VERMELHO,UTA MANACÁS,07/11/2019,27/06/2019,27/06/2019,23/07/2019,SC,2019,1,Nitrato (como N),Substâncias Inorgânicas,"0,09","0,002",10.0,"11,59",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,1
1528,SUL,18ª REGIONAL DE SAÚDE- GRANDE FLORIANÓPOLIS,GAROPABA,Empresa Estadual,CASAN,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO,82508433000117.0,82508433000621.0,SAA,S420570000002,SAA SIRIU GAROPABA,ETA SIRIÚ,18/12/2019,18/12/2019,12/03/2019,19/03/2019,SC,2019,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,038",,0.08,"0,081",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
1529,SUL,18ª REGIONAL DE SAÚDE- GRANDE FLORIANÓPOLIS,SANTO AMARO DA IMPERATRIZ,Empresa Estadual,CASAN,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO,82508433000117.0,82508433000460.0,SAA,S421570000001,ETA CALDAS DA IMPERATRIZ,ETA CALDAS DA IMPERATRIZ,23/08/2019,19/08/2019,06/02/2019,14/02/2019,SC,2019,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,086",,0.08,"0,163",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
1530,SUL,22ª REGIONAL DE SAÚDE- ARARANGUÁ,PASSO DE TORRES,Empresa Estadual,CASAN,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO,82508433000117.0,82508433000621.0,SAA,S421225000001,PASSO DE TORRES,ETA DE PASSO DE TORRES,19/09/2019,19/09/2019,10/06/2019,20/06/2019,SC,2019,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,051",,0.08,"0,134",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
1531,SUDESTE,BELO HORIZONTE,LAGOA SANTA,Empresa Estadual,COPASA,COMPANHIA DE SANEAMENTO DE MINAS GERAIS,17281106000103.0,17281106000103.0,SAA,S313760000001,AEROPORTO,AEROPORTO,21/02/2020,06/01/2020,17/12/2019,20/12/2019,MG,2019,2,Trihalometanos Total,Subprodutos da desinfecção,"5,0","2,5",0.1,"5,0",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
1532,CENTRO-OESTE,REGIONAL NORDESTE II,ALVORADA DO NORTE,Empresa Estadual,SANEAGO,SANEAMENTO DE GOIAS SA,1616929000102.0,1616929000102.0,SAA,S520080000001,ALVORADA,ETA ALVORADA DO NORTE,28/01/2020,27/01/2020,11/12/2019,11/12/2019,GO,2019,2,Trihalometanos Total,Subprodutos da desinfecção,"0,0004","0,0001",0.1,"5,299",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
1533,CENTRO-OESTE,REGIONAL OESTE II,AURILANDIA,Empresa Estadual,SANEAGO,SANEAMENTO DE GOIAS SA,1616929000102.0,1616929000102.0,SAA,S520260000001,SISTEMA AURILANDIA,ETA AURILANDIA,02/08/2019,13/07/2019,18/02/2019,18/02/2019,GO,2019,1,Trihalometanos Total,Subprodutos da desinfecção,"0,000355","0,000012",0.1,"0,91",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
1534,CENTRO-OESTE,REGIONAL SUDOESTE II,SERRANOPOLIS,Empresa Estadual,SANEAGO,SANEAMENTO DE GOIAS SA,1616929000102.0,1616929000102.0,SAA,S522050000001,SERRANOPOLIS,ETA SERRANOPOLIS,27/01/2020,24/01/2020,21/10/2019,22/10/2019,GO,2019,2,Trihalometanos Total,Subprodutos da desinfecção,"0,00035","0,00012",0.1,"1,702",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
1535,SUDESTE,GVS XXVII - SÃO JOSÉ DOS CAMPOS,IGARATA,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517021420.0,SAA,S352020000001,SISTEMA IGARATÁ,ETA SEDE,22/07/2019,16/07/2019,18/03/2019,27/03/2019,SP,2019,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,008",,0.08,"0,0833",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
1536,SUL,3ª CRS,CANGUCU,Empresa Estadual,CORSAN,COMPANHIA RIOGRANDENSE DE SANEAMENTO,92802784000190.0,92802784036461.0,SAA,S430450000001,CANGUÇU,ETA DE CANGUÇU,19/09/2019,12/08/2019,27/05/2019,01/06/2019,RS,2019,1,Nitrato (como N),Substâncias Inorgânicas,"0,012","0,004",10.0,089,QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,1
1537,SUDESTE,GVS XXXI - SOROCABA,RIBEIRAO GRANDE,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517068817.0,SAA,S354325000001,RIBEIRAO GRANDE,RIBEIRAO GRANDE,15/07/2019,12/07/2019,19/02/2019,26/02/2019,SP,2019,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,008",,0.08,"0,0907",QUANTIFICADO,Consistente,SAÍDA DO TRATAMENTO,Acima do VMP,2
1538,SUL,10 RS - CASCAVEL,GUARANIACU,Empresa Estadual,SANEPAR,COMPANHIA DE SANEAMENTO DO PARANA,76484013000145.0,76484013000145.0,SAA,S410930000002,GUAPORE UT7141,,10/08/2021,06/08/2021,15/01/2019,23/01/2019,PR,2019,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,02288","0,00687",0.08,"0,1385",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1539,NORTE,MEDIO NORTE ARAGUAIA,XAMBIOA,Empresa Estadual,SANEATINS,COMPANHIA DE SANEAMENTO DO TOCANTINS,25089509000183.0,25089509000183.0,SAA,S172210000002,BRK XAMBIOA,,18/04/2019,18/04/2019,12/03/2019,21/03/2019,TO,2019,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,043",,0.08,"0,089",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1540,SUDESTE,GVS XXXII - ITAPEVA,ITABERA,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517019441.0,SAA,S352170000001,ITABERA,,12/07/2019,12/07/2019,08/01/2019,15/01/2019,SP,2019,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,008",,0.08,"0,0995",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1541,SUDESTE,GVS XVI - BOTUCATU E SGVS XVI AVARÉ,PORANGABA,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517044802.0,SAA,S354050000001,SABESP CENTRAL,,05/07/2019,03/07/2019,25/02/2019,18/03/2019,SP,2019,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,008",,0.08,"0,1138",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1542,SUDESTE,GVS XXXI - SOROCABA,TATUI,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517021934.0,SAA,S355400000002,ETA - TATUI,,17/07/2019,05/07/2019,24/06/2019,04/07/2019,SP,2019,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,008",,0.08,"0,1547",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1543,SUDESTE,GVS XXXI - SOROCABA,SALTO DE PIRAPORA,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517018801.0,SAA,S354530000001,ETA SALTO DE PIRAPORA,,05/07/2019,03/07/2019,25/02/2019,18/03/2019,SP,2019,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,008",,0.08,"0,0906",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1544,SUDESTE,GVS XXV - SANTOS,BERTIOGA,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517016000.0,SAA,S355070000008,ETA BORACÉIA,,12/07/2019,12/07/2019,20/03/2019,27/03/2019,SP,2019,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,008",,0.08,"0,1902",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1545,SUDESTE,GVS XXXI - SOROCABA,ARACARIGUAMA,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517069627.0,SAA,S350275000001,ETA ARACARIGUAMA,,05/07/2019,03/07/2019,07/01/2019,14/01/2019,SP,2019,1,Trihalometanos Total,Subprodutos da desinfecção,"0,0071",,0.1,"0,10327",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1546,SUDESTE,SUPERINTENDÊNCIA REGIONAL DE SAÚDE NORTE,PONTO BELO,Empresa Estadual,CESAN,COMPANHIA ESPIRITO SANTENSE DE SANEAMENTO,28151363000147.0,28151363000147.0,SAA,S320425000001,CESAN DE PONTO BELO,,25/07/2019,28/06/2019,20/05/2019,22/05/2019,ES,2019,1,Trihalometanos Total,Subprodutos da desinfecção,"0,01",,0.1,"0,14",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1547,SUDESTE,SUPERINTENDÊNCIA REGIONAL DE SAÚDE SUL,PRESIDENTE KENNEDY,Empresa Estadual,CESAN,COMPANHIA ESPIRITO SANTENSE DE SANEAMENTO,28151363000147.0,28151363000147.0,SAA,S320430000006,CESAN,,22/07/2019,26/06/2019,03/04/2019,03/04/2019,ES,2019,1,Antimônio,Substâncias Inorgânicas,"0,001",,0.005,"0,006",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1548,SUDESTE,SUPERINTENDÊNCIA REGIONAL DE SAÚDE METROPOLITANA,DOMINGOS MARTINS,Empresa Estadual,CESAN,COMPANHIA ESPIRITO SANTENSE DE SANEAMENTO,28151363000147.0,28151363000147.0,SAA,S320334000001,ETA MARECHAL FLORIANO,,14/08/2019,09/08/2019,28/05/2019,29/05/2019,ES,2019,1,Trihalometanos Total,Subprodutos da desinfecção,2,,0.1,"33,40",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1549,SUDESTE,GVS I - CAPITAL,SAO PAULO,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517070986.0,SAA,S355030000002,ETA ENG RODOLFO JOSE DA COSTA E SILVA ABV,,06/08/2019,23/07/2019,13/05/2019,16/05/2019,SP,2019,1,Trihalometanos Total,Subprodutos da desinfecção,"0,0071",,0.1,"0,13246",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1550,SUDESTE,SUPERINTENDÊNCIA REGIONAL DE SAÚDE METROPOLITANA,SERRA,Empresa Estadual,CESAN,COMPANHIA ESPIRITO SANTENSE DE SANEAMENTO,28151363000147.0,28151363000147.0,SAA,S320500000005,ETA REIS MAGOS,,30/07/2019,26/06/2019,26/03/2019,28/03/2019,ES,2019,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,01",,0.08,"0,130",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1551,SUDESTE,GVS XXXII - ITAPEVA,RIBEIRA,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517017589.0,SAA,S354280000003,ETA BAIRRO SALTINHO,,08/08/2019,29/07/2019,19/03/2019,27/03/2019,SP,2019,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,008",,0.08,"0,136",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1552,SUDESTE,GVS X - OSASCO,TABOAO DA SERRA,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517070986.0,SAA,S355030000002,ETA ENG RODOLFO JOSE DA COSTA E SILVA ABV,,06/08/2019,23/07/2019,20/03/2019,27/03/2019,SP,2019,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,008",,0.08,"0,0976",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1553,SUDESTE,GVS X - OSASCO,ITAPEVI,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517039981.0,SAA,S355645000001,SAO LOURENCO,,06/08/2019,23/07/2019,19/03/2019,27/03/2019,SP,2019,1,Trihalometanos Total,Subprodutos da desinfecção,"0,0071",,0.1,"0,11639",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1554,SUDESTE,GVS XXVIII - CARAGUATATUBA,CARAGUATATUBA,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,10142231000193.0,SAA,S351050000002,SISTEMA DE ABASTECIMENTO DE ÁGUA DO MASSAGUAÇU,,09/08/2019,08/08/2019,21/01/2019,24/01/2019,SP,2019,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,008",,0.08,"0,1526",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1555,SUDESTE,GVS VIII - MOGI DAS CRUZES,ITAQUAQUECETUBA,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,22591477000121.0,SAA,S355250000001,SISTEMA ALTO TIETE ETA TAIACUPEBA,,06/08/2019,29/07/2019,12/02/2019,20/02/2019,SP,2019,1,Trihalometanos Total,Subprodutos da desinfecção,"0,0071",,0.1,"0,13434",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1556,NORTE,CAPIM DOURADO,NOVO ACORDO,Empresa Estadual,ATS,AGENCIA TOCANTINENSE DE SANEAMENTO,11996434000100.0,11996434000100.0,SAA,S171510000001,ATS NOVO ACORDO,,24/10/2019,24/10/2019,19/02/2019,09/03/2019,TO,2019,1,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,071",,0.08,"0,211",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1557,SUL,18ª REGIONAL DE SAÚDE- GRANDE FLORIANÓPOLIS,BIGUACU,Empresa Estadual,CASAN,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO,82508433000117.0,82508433000460.0,SAA,S421190000001,SAA INTEGRADO GRANDE FLORIANOPOLIS,,22/11/2019,22/11/2019,24/09/2019,01/10/2019,SC,2019,2,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,071",,0.08,"0,175",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1558,NORDESTE,ITABAIANA,SAO DOMINGOS,Empresa Estadual,DESO,COMPANHIA DE SANEAMENTO DE SERGIPE,13018171000190.0,13018171000190.0,SAA,S280290000003,ETA CAJAIBA,,11/03/2019,11/03/2019,06/08/2019,23/08/2019,SE,2019,2,Trihalometanos Total,Subprodutos da desinfecção,"0,002",,0.1,"0,134",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1559,SUDESTE,GVS XXXII - ITAPEVA,RIVERSUL,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517030410.0,SAA,S354350000001,RIVERSUL,,10/01/2020,10/01/2020,02/12/2019,18/12/2019,SP,2019,2,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,008",,0.08,"0,097",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1560,SUDESTE,GVS XVI - BOTUCATU E SGVS XVI AVARÉ,PEREIRAS,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,13311879000134.0,SAA,S353750000006,PEREIRAS,,06/12/2019,03/12/2019,14/10/2019,25/10/2019,SP,2019,2,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,008",,0.08,"0,0915",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1561,SUDESTE,GVS XXXII - ITAPEVA,ITARARE,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517055839.0,SAA,S352320000001,ITARARÉ,,10/01/2020,10/01/2020,15/10/2019,25/10/2019,SP,2019,2,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,008",,0.08,"0,0943",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1562,SUDESTE,GVS XVI - BOTUCATU E SGVS XVI AVARÉ,TORRE DE PEDRA,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,13311879000134.0,SAA,S355465000001,SISTEMA TORRE DE PEDRA,,27/01/2020,16/01/2020,10/12/2019,16/12/2019,SP,2019,2,Trihalometanos Total,Subprodutos da desinfecção,"0,0071",,0.1,"0,11468",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1563,SUDESTE,GVS X - OSASCO,COTIA,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517070986.0,SAA,S355030000002,ETA ENG RODOLFO JOSE DA COSTA E SILVA ABV,,13/01/2020,10/01/2020,10/12/2019,14/12/2019,SP,2019,2,Trihalometanos Total,Subprodutos da desinfecção,"0,0071",,0.1,"0,13928",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1564,SUL,9ª REGIONAL DE SAÚDE- VIDEIRA,LEBON REGIS,Empresa Estadual,CASAN,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO,82508433000117.0,82508433000974.0,SAA,S420970000002,SAA LEBON REGIS UNIDADE 01,,09/10/2019,09/10/2019,26/11/2019,05/12/2019,SC,2019,2,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,071",,0.08,"0,142",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1565,SUDESTE,JANUARIA,VARZELANDIA,Empresa Estadual,COPASA,COMPANHIA DE SANEAMENTO DE MINAS GERAIS,17281106000103.0,17281106000103.0,SAA,S317090000002,SUBTERRANEO BREJO DO MUTAMBAL,,04/02/2020,20/01/2020,16/09/2019,01/10/2019,MG,2019,2,Antimônio,Substâncias Inorgânicas,,"0,00370",0.005,"0,0370",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1566,SUDESTE,GVS XXV - SANTOS,BERTIOGA,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517016000.0,SAA,S355070000008,ETA BORACÉIA,,07/02/2020,06/02/2020,02/09/2019,05/09/2019,SP,2019,2,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,008",,0.08,"0,09978",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1567,SUDESTE,GVS XVI - BOTUCATU E SGVS XVI AVARÉ,BOFETE,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517063858.0,SAA,S350690000001,SISTEMA BOFETE,,27/01/2020,27/01/2020,09/12/2019,13/12/2019,SP,2019,2,Trihalometanos Total,Subprodutos da desinfecção,"0,0071",,0.1,"0,13044",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
1568,SUDESTE,GVS XVII - CAMPINAS,VARGEM,Empresa Estadual,SABESP,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO,43776517000180.0,43776517040645.0,SAA,S355635000001,VARGEM ETA,,15/01/2020,10/01/2020,02/12/2019,18/12/2019,SP,2019,2,Ácidos haloacéticos total,Subprodutos da desinfecção,"0,008",,0.08,"0,0901",QUANTIFICADO,Consistente,SISTEMA DE DISTRIBUIÇÃO,Acima do VMP,2
